"","sexo","codmunocor","causabas","n","cod_cat","categoria","subcategoria","ipea","municipio","total","uf_codigo","taxa_incidencia"
"372","Masculino","520390","V284",1,"V28","Motociclista traumatizado em um acidente de transporte sem colisão","Motociclista traumatizado em um acidente de transporte sem colisão - condutor traumatizado em um acidente de trânsito","Acidentes de transporte","Buriti Alegre",4724,"52",0.000211685012701101
"373","Masculino","520390","W698",1,"W69","Afogamento e submersão em águas naturais","Afogamento e submersão em águas naturais - outros locais especificados","Afogamento e submersão acidentais","Buriti Alegre",4724,"52",0.000211685012701101
"374","Masculino","520390","X950",1,"X95","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada - residência","Agressões","Buriti Alegre",4724,"52",0.000211685012701101
"375","Masculino","520390","X954",2,"X95","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada - rua e estrada","Agressões","Buriti Alegre",4724,"52",0.000423370025402202
"376","Masculino","520390","X958",2,"X95","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada - outros locais especificados","Agressões","Buriti Alegre",4724,"52",0.000423370025402202
"377","Masculino","520390","X959",2,"X95","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada - local não especificado","Agressões","Buriti Alegre",4724,"52",0.000423370025402202
"378","Masculino","520393","V299",1,"V29","Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados","Motociclista [qualquer] traumatizado em um acidente de trânsito não especificado","Acidentes de transporte","Buriti de Goiás",1272,"52",0.000786163522012579
"379","Masculino","520393","V480",1,"V48","Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão","Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão - condutor [motorista] traumatizado em um acidente não-de-trânsito","Acidentes de transporte","Buriti de Goiás",1272,"52",0.000786163522012579
"380","Masculino","520393","V892",1,"V89","Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)","Pessoa traumatizada em um acidente de trânsito com um veículo a motor não especificado","Acidentes de transporte","Buriti de Goiás",1272,"52",0.000786163522012579
"381","Masculino","520393","Y090",1,"Y09","Agressão por meios não especificados","Agressão por meios não especificados - residência","Agressões","Buriti de Goiás",1272,"52",0.000786163522012579
"382","Masculino","520396","V484",1,"V48","Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão","Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão - pessoa traumatizada ao subir ou descer do veículo","Acidentes de transporte","Buritinópolis",1695,"52",0.000589970501474926
"383","Masculino","520396","V489",1,"V48","Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão","Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão - ocupante não especificado de um automóvel [carro] traumatizado em um acidente de trânsito","Acidentes de transporte","Buritinópolis",1695,"52",0.000589970501474926
"384","Masculino","520396","X954",1,"X95","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada - rua e estrada","Agressões","Buritinópolis",1695,"52",0.000589970501474926
"385","Masculino","520400","V299",2,"V29","Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados","Motociclista [qualquer] traumatizado em um acidente de trânsito não especificado","Acidentes de transporte","Cabeceiras",4012,"52",0.000498504486540379
"386","Masculino","520400","V485",1,"V48","Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão","Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão - condutor [motorista] traumatizado em um acidente de trânsito","Acidentes de transporte","Cabeceiras",4012,"52",0.000249252243270189
"387","Masculino","520400","X700",2,"X70","Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação","Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação - residência","Lesões autoprovocadas intencionalmente","Cabeceiras",4012,"52",0.000498504486540379
"388","Masculino","520400","X994",1,"X99","Agressão por meio de objeto cortante ou penetrante","Agressão por meio de objeto cortante ou penetrante - rua e estrada","Agressões","Cabeceiras",4012,"52",0.000249252243270189
"389","Masculino","520410","V093",1,"V09","Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados","Pedestre traumatizado em um acidente de trânsito não especificado","Acidentes de transporte","Cachoeira Alta",6860,"52",0.000145772594752187
"390","Masculino","520410","V209",1,"V20","Motociclista traumatizado em colisão com um pedestre ou um animal","Motociclista traumatizado em colisão com um pedestre ou um animal - motociclista não especificado traumatizado em um acidente de trânsito","Acidentes de transporte","Cachoeira Alta",6860,"52",0.000145772594752187
"391","Masculino","520410","V295",1,"V29","Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados","Passageiro traumatizado em colisão com outros veículos e com veículos não especificados, a motor, em um acidente de trânsito","Acidentes de transporte","Cachoeira Alta",6860,"52",0.000145772594752187
"392","Masculino","520410","V479",1,"V47","Ocupante de um automóvel [carro] traumatizado em colisão com um objeto fixo ou parado","Ocupante de um automóvel [carro] traumatizado em colisão com um objeto fixo ou parado - ocupante não especificado de um automóvel [carro] traumatizado em um acidente de trânsito","Acidentes de transporte","Cachoeira Alta",6860,"52",0.000145772594752187
"393","Masculino","520410","V489",1,"V48","Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão","Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão - ocupante não especificado de um automóvel [carro] traumatizado em um acidente de trânsito","Acidentes de transporte","Cachoeira Alta",6860,"52",0.000145772594752187
"394","Masculino","520410","X911",1,"X91","Agressão por meio de enforcamento, estrangulamento e sufocação","Agressão por meio de enforcamento, estrangulamento e sufocação - habitação coletiva","Agressões","Cachoeira Alta",6860,"52",0.000145772594752187
"395","Masculino","520410","Y009",1,"Y00","Agressão por meio de um objeto contundente","Agressão por meio de um objeto contundente - local não especificado","Agressões","Cachoeira Alta",6860,"52",0.000145772594752187
"396","Masculino","520420","V485",1,"V48","Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão","Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão - condutor [motorista] traumatizado em um acidente de trânsito","Acidentes de transporte","Cachoeira de Goiás",704,"52",0.00142045454545455
"397","Masculino","520425","V244",1,"V24","Motociclista traumatizado em colisão com um veículo de transporte pesado ou um ônibus","Motociclista traumatizado em colisão com um veículo de transporte pesado ou um ônibus - condutor traumatizado em um acidente de trânsito","Acidentes de transporte","Cachoeira Dourada",4044,"52",0.000247279920870425
"398","Masculino","520425","V274",1,"V27","Motociclista traumatizado em colisão com um objeto fixo ou parado","Motociclista traumatizado em colisão com um objeto fixo ou parado - condutor traumatizado em um acidente de trânsito","Acidentes de transporte","Cachoeira Dourada",4044,"52",0.000247279920870425
"399","Masculino","520425","X700",1,"X70","Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação","Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação - residência","Lesões autoprovocadas intencionalmente","Cachoeira Dourada",4044,"52",0.000247279920870425
"400","Masculino","520425","X950",1,"X95","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada - residência","Agressões","Cachoeira Dourada",4044,"52",0.000247279920870425
"401","Masculino","520430","V486",1,"V48","Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão","Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão - passageiro traumatizado em um acidente de trânsito","Acidentes de transporte","Caçu",8601,"52",0.000116265550517382
"402","Masculino","520430","W149",1,"W14","Queda de árvore","Queda de árvore - local não especificado","Quedas","Caçu",8601,"52",0.000116265550517382
"403","Masculino","520430","W180",1,"W18","Outras quedas no mesmo nível","Outras quedas no mesmo nível - residência","Quedas","Caçu",8601,"52",0.000116265550517382
"404","Masculino","520430","W190",1,"W19","Queda sem especificação","Queda sem especificação - residência","Quedas","Caçu",8601,"52",0.000116265550517382
"405","Masculino","520430","X708",1,"X70","Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação","Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação - outros locais especificados","Lesões autoprovocadas intencionalmente","Caçu",8601,"52",0.000116265550517382
"406","Masculino","520430","X764",1,"X76","Lesão autoprovocada intencionalmente pela fumaça, pelo fogo e por chamas","Lesão autoprovocada intencionalmente pela fumaça, pelo fogo e por chamas - rua e estrada","Lesões autoprovocadas intencionalmente","Caçu",8601,"52",0.000116265550517382
"407","Masculino","520430","X997",1,"X99","Agressão por meio de objeto cortante ou penetrante","Agressão por meio de objeto cortante ou penetrante - fazenda","Agressões","Caçu",8601,"52",0.000116265550517382
"408","Masculino","520440","V489",1,"V48","Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão","Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão - ocupante não especificado de um automóvel [carro] traumatizado em um acidente de trânsito","Acidentes de transporte","Caiapônia",9583,"52",0.000104351455702807
"409","Masculino","520440","V549",1,"V54","Ocupante de uma caminhonete traumatizado em colisão com um veículo de transporte pesado ou um ônibus","Ocupante de uma caminhonete traumatizado em colisão com um veículo de transporte pesado ou um ônibus - ocupante não especificado de uma caminhonete traumatizado em um acidente de trânsito","Acidentes de transporte","Caiapônia",9583,"52",0.000104351455702807
